Index SHIndex BaiYunJiChang ZhongYuanHaiNeng ZhongZhiGuFen ZhongGuoYiYao HuaRunShuangHe RenFuYiYao JuHuaGuFen TianTanShengWu ZhongGuoJuShi ShengYiKeJi ShengWuGuFen ShouLvJiuDian KaiLeKeJi JiaHuaNengYuan YiLiJieNeng NanGangGuFen XiShuiGuFen AnQiJiaoMu ShangHaiJiaHua YangQuanMeiYe ShouKaiGuFen JianKangYuan ShengHeZiYuan SanYouHuaGong HuaLuHengSheng JinZhengGuFen ShiLanWei LanGuangFaZhan YangNongHuaGong ChiHongXinZhe FengHuoTongXun ZhongHuaGuFen GuoYaoGuFen HuaHaiYaoYe ZhongTianKeJi ZhongTieGongYe ZhongGuoRuanJian XiaMenWuYe JiChuanYaoYe ShanYingZhiYe KangEnBei TianDiKeJi ChangDianKeJi BeiDaHuang AiJianJiTuan WaiGaoQiao YuYuanGuFen DongYangGuang JunShengDianZi TianJinGang ZhongTangYaoYe JingJiangJiuDian XinChaoNengYuan ShuiJingFang XinGangGuFen ZhongChuGuFen HuaXinShuiNi ShangHaiJiDian NeiMengHuaDian ZhongJuGaoXin HangTianDianZi ShanShanGuFen HongFaGuFen BeiMengYiJi TangShanGang TaiPingYang HengLiYeYa XiBuKuangYe TongKunGuFen ZhongGuoWaiYun ZheShangZhengQuan DaLianGang ZhongKeShuGuang HeBangShengWu JinShiYuan KouZiJiao LaoBaiXing JiXiangHangKong ChenGuangWenJu ZhaoYiChuangXin GuoYaoYiZhi DaYueCheng ZhongGuoChangCheng JiDongShuiNi GuoXinJianKang LiZhuJiTuan GuJingGongJiu XingRongHuanJing JiLinAoDong ChangChunGaoXin YangGuangCheng ShiJueZhongGuo DongBeiZhengQuan YanJingPiJiu TaiHeJiTuan HangFaKongZhi GuoHaiZhengQuan XinXingZhuGuan BeiXinJianCai LuXiHuaGong ShunXinNongYe ZhongDingGuFen HuaLingGangTie JiZhongNengYuan XiYeGuFen ZhongNanJianShe YinTaiZiYuan LangChaoXinXi ChengZhiGuFen XinDaLu LongPingGaoKe XinHeCheng HuaLanShengWu ZhongHangJiDian YiFanYiYao SuBoEr ShuangLuYaoYe ZiGuangGuoWei SanHuaZhiKong GuoXuanGaoKe TaiYangZhiYe WanFengAoWei ZhongTaiHuaXue SanGangMinGuang NanJiDianShang ZhongHuanGuFen GuangDianYunTong ZhengBangKeJi YouZuWangLuo ZhongHangGuangDian HeLiTai DongHuaNengYuan YuYueYiLiao WeoShiTong DongFangYvHong ShengNongFaZhan HaiDaJiTuan GeLinMei JieRuiGuFen BeiFangHuaChuang WeiXingXinCai QianFangKeJi HaiPuRui SiWeiTuXin GuangLianDa GuiZhouBaiLing QiMingXingChen JinZhengDa XieXinJiCheng FuLingZhaCai SuoFeiYa HaiNengDa LingYiZhiZao LongMangBaiLi YiLingYaoYe KuaJingTong MuLinSen KangHongYaoYe EnJieGuFen ShenNanDianLu YiWeiLiNeng JiQiRen BiShuiYuan SanJuHuanBao XinWeiTongXin GuanXianChuanMei WeiNingJianKang LiYaDe GuangHuanXinWang JianFanShengWu YiLianWangLuo HuaDaJiYin SZIndex CYIndex
2011-10-24 70874070 2149939 4936012 3608329 1863174 2275326 1631056 10047418 2134781 6754576 2949130 2073273 859050 9387103 16756779 834342 3000090 3163562 1101475 906280 15140338 11335476 2749510 570108 17151830 4929560 6357805 2599063 9610864 1054769 8031777 3527764 5183781 1854357 2523883 2508731 7463161 1004659 3847073 1261138 2099343 4281831 1628055 6093909 3361271 4266794 705727 4994686 3063466 2114336 5719321 11130269 913640 1634833 2499272 2604509 3461029 5667169 3864490 5801070 3861396 3976629 3767101 43941801 1875086 1701939 45988091 66347839 13120097 19602037 318354563 257745 6811538 64400 19818983 395652 52000 50900 23600 65400 7400 609277 2896103 3151559 8799274 13894019 860858 156876 7241840 6608074 491924 1580109 13091998 2662087 2794724 1967740 1601677 11375158 8818400 1303178 5577384 8659700 3011186 13151076 24266708 7801177 4488157 13140486 2109729 1658850 11030528 1809875 3370339 5920324 1517513 2922167 1259259 773566 666917 221168 2470867 3571290 812715 8873892 2423351 1556072 12608916 1353541 1516812 859599 2476579 3373212 5433808 570721 468912 2304945 2125393 1681833 1556731 279643 241923 364769 1160825 678406 932176 383579 1148884 1193506 2565325 2296784 1279200 172718 6909671 8975053 1912036 1120542 11805035 66000 29100 12311 29866 1982017 1648212 1371757 4188762 513175 892344 678920 12063503 498605 14500 5300 5500 65021452 3335606
2011-10-25 90888876 2364640 6734234 4315296 1325154 4531156 2358627 17931596 6255471 5713830 5054527 1546502 753286 15121498 19749737 1430948 5268014 11625942 1673953 1032313 22660090 15186946 4557233 12330259 23287178 3961496 7984586 3914594 13018717 1311869 24714568 3146754 6602742 2501433 5510895 3402020 26342318 1555667 5580583 1961984 3718080 7018323 2295671 13235099 4660478 5972095 770028 8959159 6076234 1362076 5822896 8014397 1242524 1661981 3308946 2737540 9313324 7795200 4450468 15306858 5094334 6354225 4333597 27250019 2419935 2284005 49942547 66347839 20614359 24590646 318354563 257745 13071661 64400 19818983 395652 52000 50900 23600 65400 7400 408352 5619344 9306769 9154043 21481189 820640 301924 12745855 6944532 581065 1970445 13091998 3105765 5116934 2899883 1968705 15739769 14041290 2141728 7899433 7841645 2360535 16328902 28752622 14113333 8327761 12721138 3841551 1799760 24581684 5499413 4031133 3988961 2294421 4761752 797078 1121102 3186585 538418 3248748 3310849 1051452 10731636 1925669 2873683 24266734 1115058 2244706 811546 2394512 4263964 6717529 571018 860695 2525482 2914799 1324272 1613887 625469 145941 705108 1587604 1016605 5107914 633200 1892183 991270 3526934 2932791 1021534 411970 6641533 11091150 2372856 934840 11805035 66000 29100 12311 29866 2660221 2358357 1277236 4986615 379416 1693248 1110863 12063503 498605 14500 5300 5500 85287729 4508874
2011-10-26 107447168 3767220 6816059 7670652 1370319 3753113 3220151 19413062 6255471 7999836 4822303 1778448 946123 14855138 29554773 2345856 6846473 15708315 1635213 1448646 26072924 29016972 5689026 8381361 20468903 5917386 7487162 3458185 33017355 1672207 24714568 5134239 7674107 3398516 4740135 9010423 19654359 2525999 5671188 1744303 4117290 12799258 2455030 11726987 5599449 6389661 922293 15305851 7959635 1376924 7667004 10409709 1755779 2419699 3671758 3560062 7168292 13917702 4997931 9639314 5578989 6541832 3660582 11384685 2630722 2222585 45359773 66347839 20522932 20752173 318354563 257745 10278538 64400 19818983 395652 52000 50900 23600 65400 7400 762473 5298437 11289744 19533909 24657439 1730790 646182 23407235 7579710 1240818 3443867 13091998 3276823 4213340 2828592 2361166 12974485 15136707 2312706 7582990 6760546 3795388 11191557 29945169 13474865 17336358 12860091 4024673 1730344 61517923 4555188 3503075 5449483 3202996 5803912 1403024 1321150 1776788 366161 3877549 4462964 1165183 11207585 2299596 3534594 17731139 1580003 2450995 2276633 2157172 4266358 6290743 1406098 1695756 9092516 4199950 2286778 3087990 562669 144378 686831 1695462 1389277 6115661 695324 2672828 775185 3769717 4018468 1117306 246101 3876741 11602699 2133622 1820297 11805035 66000 29100 12311 29866 3423884 2255611 2880068 8376368 236301 2964692 1206648 12063503 498605 14500 5300 5500 88970330 6050439
2011-10-27 82408961 3700628 5199532 3268108 1120131 2444559 1871179 14577235 9875403 3758590 2482852 2542264 916204 11160436 37026843 2566624 4809918 11725205 1135992 897487 12726592 11566335 4659176 6154216 12623494 4604030 4291584 2727202 25555994 995142 10654045 2521331 7728525 3816448 1949482 4903314 20324148 4512234 6617142 1478587 2866373 11904320 2168810 7216022 5047077 6918892 1728690 7790351 7415581 1153720 6819345 6246290 1735471 1723050 4381933 3483478 10502112 10101673 3779740 12080024 3270189 6332606 2970135 3853533 1426903 1934031 33206629 66347839 13053847 18335620 318354563 257745 23816897 64400 19818983 395652 52000 50900 23600 65400 7400 355478 3172457 10204282 10204702 17929868 1150824 228285 27205592 4792052 1078374 2494582 13091998 1870953 4523279 2090910 2656087 13718397 9932155 5289152 8582128 5322745 1779653 11194537 16947622 7263138 8788640 10307916 7681058 1580418 35547466 3015468 2400003 11793793 1906666 3613101 569854 1517714 1457838 746649 2688381 2981036 787311 8606443 3377410 2866013 17533082 902084 3199003 1632500 1114329 3184285 3762851 1463418 1032882 8092411 4137831 1482928 7785099 322555 170048 389201 1695462 1216719 2450787 2125467 6096487 477411 2907002 2436246 858897 147271 2166228 7991392 2043333 1587489 11805035 66000 29100 12311 29866 2773603 1628795 1873586 7116076 637220 1755645 1091197 12063503 498605 14500 5300 5500 67471723 5078367
2011-10-28 110032721 3767694 11430925 2524445 1380269 2982106 2079274 14686258 5874951 7958148 5346842 1788652 863205 16712838 30136367 2573252 7199537 12077195 2191513 3049311 25989672 34832233 6213392 6247762 17811897 5613151 8145176 4332099 15590736 1462774 14040922 3271119 7986503 2787900 3476645 5502038 20324148 4703005 9208041 2103724 3806447 12403817 1786804 12199908 9149469 7956484 1490352 7075170 9642383 1018345 6731105 7615073 1176195 2561172 3373754 6359071 7172823 9736743 6138474 9279789 5318348 7560222 3897272 897255 2568020 2385781 42392239 66347839 19346801 19836482 318354563 257745 28295673 64400 19818983 395652 52000 50900 23600 65400 7400 209582 13755242 8456309 15893761 14655949 1532504 327974 35046020 10000964 807670 7577081 13091998 3362808 5435294 3501768 2679019 19857532 13785516 6894937 8582128 8509612 2937812 11817266 29041407 16208167 15634861 11870287 4794605 1817074 41972665 4337121 4036307 8412527 3295914 9748978 729429 2507012 1073052 575257 2781106 4125624 1684483 14288365 3861603 6913698 15999814 2080600 3153527 835869 2314089 4916500 7253516 2848037 1219727 5636168 5714195 1941764 9178035 583710 178962 990334 1911896 1850572 11176359 1261906 3381591 947721 4478334 3404767 1025877 293899 2469492 10377165 2591481 2712147 11805035 66000 29100 12311 29866 3022858 2413412 4248257 8914142 1511370 2317914 938975 12063503 498605 14500 5300 5500 93027484 5755198
2011-10-31 84172562 1987036 6115275 3615448 1177524 5099292 1507361 10205701 3352785 3516386 4211282 1498283 624982 14034993 50437722 1904069 3704810 6326081 1118713 2222944 15554883 11262922 4358700 9142241 17359352 9889057 5162793 3540268 10108095 1734617 8658040 2756255 5814360 2266775 1810346 3781202 13903267 4095969 5273440 2278896 3391461 6733473 1368966 9738083 7575664 4613734 2808931 7748867 10379931 1177884 4084281 8579955 1583307 1937031 4304399 6359071 9737277 5128142 3312258 7422405 7065963 10333985 6534928 18333659 1693071 1483134 43999285 34531918 13454376 12558898 318354563 257745 11813327 64400 19818983 395652 52000 50900 23600 65400 7400 243169 4760027 5763375 6548508 17390176 1390484 252494 60476169 6025361 689857 3968945 13091998 1960667 5379100 3157640 6852568 13248070 7237018 5577877 5105129 7771889 2030690 7827601 15193985 8782211 9777987 13280806 4151267 1266651 31788297 6617589 3818778 5123875 3700908 9748978 1655106 1243490 2443457 322982 3654533 2299050 643737 10142310 2090888 4864470 11649049 1597372 5913061 1695195 1904402 3629513 6973461 5144153 761796 9392819 3998299 7202244 7895658 533913 203363 619758 2740337 1970551 7606604 1279432 2870904 1620221 3215175 3461831 1245679 494499 3052709 22508154 2537543 2290844 11805035 66000 29100 12311 29866 8368617 4265829 3978275 7146779 1697747 2041801 1547414 12063503 498605 14500 5300 5500 75946695 6252855
2011-11-01 88892417 2545683 8801800 2203581 955843 4378160 1497305 8847806 4426933 6594165 3947203 3222694 878615 12130109 37488104 1509124 4019360 3542693 2266240 1726063 14445143 12684364 6093004 8421188 17359352 5511909 6724836 5715068 15844088 1573997 7617761 7535104 5004778 2495722 3773037 4338550 10563284 4120897 4838374 1654227 3623675 10813795 4182978 8849738 4924028 5973972 1413827 5614020 10379931 1121311 6924358 6180860 1794775 1962627 2530379 2231595 6638489 6764281 3334432 7932075 4288024 7508795 12955238 14175031 1286824 2037006 28353981 26333826 12187984 11767839 318354563 257745 9233880 64400 19818983 395652 52000 50900 23600 65400 7400 388358 3875898 6492412 10292990 13523245 960217 243712 45175712 7558013 947134 3992605 13091998 1942717 3584626 1991765 3817759 11509824 19193290 3518050 13230725 5222313 3107093 8202071 30996686 8354870 6684276 16525610 5596306 1892767 23649761 4138715 2678171 5854207 6108630 8962616 1020244 1275221 3131904 618922 3736414 3283861 1005455 9871192 2005587 5990916 15790323 1264944 4690371 1116910 1781669 3906174 4755743 6099583 1024490 9452800 3529000 3932135 7220488 611249 144544 516381 2359669 1617400 12003263 764846 2685134 1076705 3234810 2720606 1085756 402843 3178017 34511175 2457975 2100056 11805035 66000 29100 12311 29866 8572917 2486087 3647517 5731401 1697462 1649221 1403022 12063503 498605 14500 5300 5500 82577877 6301051
2011-11-02 105468199 2997327 6509134 1997855 2175454 4973507 2627701 12028303 7858898 17042069 6932936 2992964 1151359 20013201 39129064 2264615 5661166 4218976 2266240 2227469 28638383 8325792 7765212 5149906 18811379 4723326 16225103 13691854 17716786 1391797 10440762 9407624 7351827 2399126 4356778 10492624 28854237 11569670 5736561 2431018 5654342 11603933 1906614 30004834 6274750 12890291 1322758 9492994 8798042 1122051 6796633 6736609 1830541 2134352 3502094 3681088 7848096 8337738 4841494 7175111 7452054 8692466 6684448 9128457 1619385 3851013 66530201 22286307 17157137 17687680 318354563 257745 10202620 64400 19818983 395652 52000 50900 23600 65400 7400 807549 8037076 46214780 14708561 22422958 1691542 270494 39683902 9120562 739944 3473921 13091998 2650974 6549585 4589263 3185174 16182965 13939309 3307310 10390183 5867606 2308417 9471561 46631470 10267116 4419762 16195326 13098538 2815581 45360929 6885257 4178653 11745320 3503673 7659924 443371 1890015 2738948 739370 6073336 3680756 1891127 12794254 2254825 5240707 21519590 2413017 3218262 1400510 2017083 6578372 3679557 8022232 2652931 6774841 3862032 3078264 7542471 579337 1111660 704647 3669381 1743689 12297070 2167993 4254365 2024577 4516136 3811618 1716426 905054 2632656 18796224 2272790 1653550 11805035 66000 29100 12311 29866 6146581 3706756 2091428 6257797 1811853 2837525 2272135 12063503 498605 14500 5300 5500 99688969 8516045
2011-11-03 136576325 8179653 13762435 3797849 14623938 4530597 3058360 18900489 7777562 20561891 15333909 5256815 1598372 37785225 28121722 3773639 11517015 6413744 2693593 2133755 31783105 11718877 15307612 6449867 22521076 12676128 18301190 35523526 50291623 2360167 15917486 9554777 11131680 4218540 2356669 11492921 22727090 7475099 9164587 3016429 7905682 20355207 4388953 35217735 15288549 11026515 2421698 10273485 11366372 1983539 7794458 12151912 1848940 3722456 7255656 7415583 12017627 7877132 9089642 8412871 10822494 10691557 7596661 9337936 3978947 6164229 56922911 28360661 33764166 23749101 318354563 257745 15944777 64400 19818983 395652 52000 50900 23600 65400 7400 927428 6655478 46214780 16973749 27497203 2982181 284988 47363578 10506453 1457113 4528746 13091998 5856723 5750140 5657698 4156572 20531159 26372347 4103679 9572158 9563445 3733675 17300039 48824452 12240669 5300685 17759583 14054477 3506366 48478393 11841793 9363178 13594130 7636368 29761537 1749089 1983480 4334623 939214 10354668 6079949 1891127 21938559 4335380 6320644 24458547 3173685 10821326 1574534 3471212 7263426 5615678 7509448 9256228 7171120 5363282 3666057 12268048 631421 869984 1060089 4193345 2522195 12932108 2089571 4285468 2644475 9302314 6295029 2236644 1186838 3213354 22604141 2473335 1652138 11805035 66000 29100 12311 29866 8335242 4148805 3564996 6807898 1761741 3541987 2423446 12063503 498605 14500 5300 5500 126784844 9918096
2011-11-04 101873674 4728331 8953309 2719610 6331513 5911035 4507258 11541478 3551940 15320374 10043005 3194429 956567 15905294 27108231 2762119 5757707 4170417 2203330 1832100 18332401 11447299 7355432 4581993 17913955 5453943 17606734 10637131 21203740 1070192 19325235 3211531 6730410 2041875 1355025 6636572 8845300 21999746 4915909 3973468 5425794 10649699 2034384 13927983 17793936 6127112 2480460 8029500 7130438 1201596 6631631 13870480 1321336 3296995 4756125 7538161 10979121 5547142 5599065 19336377 16474645 9442308 3960065 9931129 1129177 4934099 31520780 18550764 33764166 13450256 318354563 257745 8334242 64400 19818983 395652 52000 50900 23600 65400 7400 718231 5407045 46214780 8464179 14860757 1663712 317013 24570167 7345928 675473 7222693 13091998 2438145 2882157 4963913 2901768 13052296 13036774 6173206 7164419 10327590 2043584 8556155 31927992 14258581 4318563 25638637 7067884 2070774 24172316 7275407 4584087 5813327 6202974 22223798 1737375 956973 1820321 653771 8553433 4457597 2368693 13666516 2852661 9490627 28289271 1767178 7183636 1478838 1226837 5839802 3409918 5211568 4275676 4754550 4346776 2183908 5946826 317770 343250 1121448 2006544 1534890 5427107 3295622 4285468 2992852 9302314 9781803 1028500 471036 1741278 12573552 1622013 1598777 11805035 66000 29100 12311 29866 4098620 2153928 1180286 3414686 1294415 2818478 1431491 12063503 498605 14500 5300 5500 88945516 6660408
2011-11-07 78867174 2850419 4385720 2635189 4500063 3270023 3100622 19000467 2625263 8330247 16660939 5901546 772216 27484318 19780417 2796356 9496960 3390971 917622 4436655 16199154 6523191 13000011 2582054 14852306 22602324 17606734 7962897 13118544 1034631 8309137 4473303 11344816 1658447 1214884 4053905 9748240 8795927 3082379 3614023 4567331 12689624 2246145 9522721 10046971 5775423 2486700 4848672 7129272 1956363 4475141 9453200 1894611 2383804 3240372 5832565 4895128 5623145 2266992 12909943 14484441 10120162 2619316 5766089 837792 11511653 16899973 15055149 14029516 10827478 318354563 257745 10483858 64400 19818983 395652 52000 50900 23600 65400 7400 510432 3078147 46214780 14524694 12608214 1418884 108744 15000274 5362598 870912 5003121 13091998 2393874 2808508 3291047 3083115 9975241 15988814 2458144 7282311 5025636 1648567 10567536 39170148 7752720 3790744 17094101 4887566 1834196 14435837 3475636 3403373 4263487 2643486 8040998 629932 687791 855214 247306 4563683 6141165 1209134 9205339 14945489 7599050 20056578 2211007 3420425 686500 1274419 5693186 2366423 4254416 4258143 3402485 3073824 2472691 8629774 544700 226339 605413 1604081 1340490 4815395 3295622 3216400 1995678 3407252 5993070 900824 537446 2846152 8908582 1059905 1017926 11805035 66000 29100 12311 29866 3706628 2609355 2518701 3414686 977363 1604335 1177275 12063503 498605 14500 5300 5500 67740668 5225319
2011-11-08 78672656 2689278 3378089 2179440 4076355 2529978 2562251 19340320 2394098 11508287 8036011 2507204 835688 22470873 23003214 5680823 6015956 3390971 503518 4436655 19548846 16882400 9843909 1886231 15037292 10044350 8760674 5309707 13688912 1209202 6628701 3482622 9402664 3770116 1989179 5287303 8183613 6211003 2676538 2441622 3369352 9196859 2589209 9970487 6045632 3399354 1255810 8097165 4399673 1234690 3948974 6144903 1467058 2620754 2993586 5276675 6191316 5264540 5306358 7948140 5979613 6617020 2383731 15138513 1015234 5088075 21209403 10603255 12532918 7191115 318354563 257745 5935474 64400 19818983 395652 52000 50900 23600 65400 7400 220094 2797162 46214780 10002928 11554194 956730 161277 13465315 5435554 591728 4128844 13091998 1536460 3072946 2881957 3431923 7507224 15230199 1935880 5876817 5224431 992417 7034108 31729011 6063444 8328280 11672044 3430445 1461128 14751439 4368890 4238227 4770035 2763977 8693360 808102 1125690 780951 537664 4556588 3960596 1172412 19130644 9631680 4894269 12272285 2198795 1948840 1575638 1114989 4883177 5038135 5218377 2361671 3039905 2958905 1378415 4618585 265360 268248 514302 1142227 998900 3509210 1947675 2550087 1553156 3654510 4402783 865180 431196 1290803 10581003 1529477 703197 11805035 66000 29100 12311 29866 4033731 1966277 1381284 2345588 869687 927520 765243 12063503 498605 14500 5300 5500 68590003 5445643
2011-11-09 78208571 2563702 5596606 5109530 2658058 3844075 1834459 14335547 2468220 5674913 11862169 2294968 863695 19991332 22041214 4599665 5124322 2629540 2111922 2612267 14126084 16415049 7496217 1955000 13884707 9454985 12013339 5365176 10231863 1561032 7592989 4559377 5638269 2155346 2048772 3664631 6945678 11583987 3120240 1283371 3181091 7342937 3008901 18259840 7828462 3812917 1084712 7260108 4347707 899295 4298527 4539109 846142 1921028 5695159 4069686 6609861 4222779 3175388 10377913 4179359 7462530 5185194 8076479 1233942 2963691 19958650 7839781 15077579 11906981 318354563 257745 7356629 64400 19818983 395652 52000 50900 23600 65400 7400 501963 2407417 46214780 9908949 13500688 953818 253420 23074477 5724135 909959 2474483 13091998 1916919 5244574 2163962 6755704 10113610 15230199 1614931 7237183 10117203 1760041 8337661 24911647 6311827 4172857 9547711 4555191 1102568 19173832 7254168 5683779 3960557 4714076 6529546 732389 1125690 1045997 546751 6466476 3593407 1216124 13366304 5588910 3590217 11038713 1639257 2020734 1147674 1977920 4565686 4014871 2919362 3298819 12829260 12040989 2085504 3946262 501897 241177 535816 1875669 1354411 5990469 2637303 1511979 1553156 3800121 2956340 1878753 584264 3167436 13973596 1931718 2109824 11805035 66000 29100 12311 29866 6872280 2034549 2620466 4095500 864972 2454463 936538 12063503 498605 14500 5300 5500 74466718 6883980
2011-11-10 87111088 2843390 6040143 3074054 3318943 3733211 2258378 29004836 11340589 6077634 5482600 1896423 3366227 26490090 18082272 6906138 15577603 2463480 1016877 2074670 14172121 7177507 5132306 3661168 11541474 15205591 18352998 4106799 10170043 1165202 8800705 4287153 3979028 1662607 2301148 4185678 6982156 11104252 4193559 1148552 2886900 7013897 2035766 16005975 6727229 4930002 766459 4913345 8751002 2118514 4817022 4991684 2078621 2493249 4488153 10353346 4039741 6128408 3689186 6621556 4736806 12134385 4166339 7164251 2776930 7052268 20208588 8099292 12957755 11805089 318354563 257745 7130903 64400 19818983 395652 52000 50900 23600 65400 7400 431054 3195627 46214780 11981041 29630516 1361953 182405 37583392 5164874 743329 2224697 13091998 2423472 3748825 4765216 4379501 9784050 12306574 1579156 6312578 9676790 4311183 14520612 21812404 8683484 5579288 19473562 5248535 2124751 25733838 4498787 3487525 12950535 4683259 6103269 633038 1001633 2667016 909703 5565060 3165833 1717142 10762687 6132952 3202226 11901484 2195342 2454695 1166739 3295207 3649359 4327512 7136231 2692623 13386633 20885191 2932629 9965135 1279334 325975 828493 2578217 1245054 11616723 1611923 2146257 1365908 3337902 4313375 2043690 693020 2341231 12882716 2532074 1966737 11805035 66000 29100 12311 29866 7352753 6500133 4874842 7408365 2216316 2036198 1468476 12063503 498605 14500 5300 5500 84235499 10350637
2011-11-11 66137667 2285928 2472979 1766501 6315511 2272361 1907825 14827151 4370581 4103150 11879200 1107394 3888320 16548352 10520248 3329798 8160516 1676339 1197331 1079489 14792297 5073942 3708487 2020103 8209456 11815170 9380359 2863588 16824710 1217347 5440340 2178947 5367577 1009335 1240327 3255201 4946439 5258147 3048267 1020488 2141162 6864887 1970994 7794613 4248198 2702719 4826665 2528113 4123580 2003631 2760516 4400693 1121749 2143800 3717999 4364068 6268918 4177436 2189605 4238797 3324205 6535183 3457953 3944677 2776930 7052268 14214164 11876301 8608630 9345823 318354563 257745 5431475 64400 19818983 395652 52000 50900 23600 65400 7400 248516 1845775 34133497 21398598 39289533 1468637 257615 26160560 5383788 336257 2231586 13091998 2604401 3767048 2414649 2738959 6709605 11295929 2357351 5273203 3680319 1881760 8208601 26345623 4034190 3245307 14893170 4174078 1334537 14695858 3181439 2088466 7610871 3571632 4242398 408299 587105 2510336 239002 7966250 2062002 3566189 8885653 3605585 2409635 9449982 810980 3258988 1081430 1657365 2844934 2233321 10619185 2012888 10396429 11616983 2654205 4953590 635562 215139 452428 1607279 1565775 8917094 1284488 1504832 1024721 1820479 2633558 1307980 237694 1058597 10188171 1574775 870190 11805035 66000 29100 12311 29866 4125057 3379164 2057064 3297293 2551267 2191552 745324 12063503 498605 14500 5300 5500 70440238 7667414
2011-11-14 81229811 3690427 3730501 3093701 4128717 4914460 2134181 16796875 5952422 6324238 11280530 2239711 2170646 12653774 19596784 2563139 6094473 2333048 1911384 1680513 23875292 14524898 5430100 2616464 10711653 12669863 13578964 6392620 22798249 1729952 8094467 2625923 6332244 2722969 2856046 5097270 5508633 5619819 3457772 1757345 9012053 12715276 3591125 12841512 5458731 3933802 2137370 7298680 5914220 2237800 4971256 4400693 930590 6972129 4206872 6680800 7041976 6149654 2819108 14755458 7650663 9391903 13516864 7950215 3370497 4481650 17976668 9422592 14636136 9072648 318354563 257745 5786226 64400 19818983 395652 52000 50900 23600 65400 7400 960027 2605973 21084803 21398598 22689682 1520844 177814 24479935 7420059 1005076 2231586 13091998 1845232 2136606 4043688 3224794 8778578 12817817 5711267 13646819 5635810 1961143 23156942 33233313 7468022 4313839 14893170 3752688 2130920 13162578 3273358 2399468 9816484 3669548 8091269 1146876 1722641 1931654 558736 11759720 2871260 3857532 11219663 4712131 3895740 11167506 2493644 2272095 1036385 1641714 4983438 3559926 16466545 5418482 8040126 7454623 2654205 6184282 482649 406823 744903 1608017 2357266 7955154 1457425 2616665 1347346 2682196 3947193 1353634 261321 1926118 13572498 3670698 1431389 11805035 66000 29100 12311 29866 13332911 3461661 3480809 3602418 1523426 1319312 831043 12063503 498605 14500 5300 5500 83176772 8111971
2011-11-15 79227750 3042395 3863197 2968399 3367324 8766210 2906561 10144167 4178872 6787027 6019501 1329824 1053267 13696225 22104719 2639374 4673451 2398311 1781591 749447 18839506 13439823 5772448 1690726 9247945 16513713 10498083 4039563 54713169 2413656 6809883 3734673 26806068 3864340 1695417 4732958 4587881 8298803 4161387 2591121 3802181 21726875 4678022 19800364 9421446 5895201 1437830 6317232 6518801 1129269 3619980 4400693 835261 3767335 4460537 5269879 6550659 8521306 2716457 9247564 6605101 12107456 8415051 4956297 1299084 2070847 15713805 6489412 11353758 7153357 318354563 257745 5477784 64400 19818983 395652 52000 50900 23600 65400 7400 905280 2604836 28341777 9272063 38062091 2667639 117268 41171553 4335639 1209959 1335702 13091998 1486477 2226109 9556181 2095343 10762498 10509371 5075521 18466464 4516490 1000500 13319588 21516805 5299435 3124667 11377751 5100677 4094915 16898443 2562135 1985633 5131822 2468155 11081458 1146876 1186013 3534323 260696 8108958 2324449 5725027 19110864 3208909 5867245 12741253 2185673 1753524 3599324 1598110 5666950 2317263 14011373 11912914 5236235 5980429 3566586 9990279 306423 211610 669907 1710942 7431473 7952540 1380312 4438210 809457 2159063 2922114 1678269 197975 1973004 19920862 2272731 1141677 11805035 66000 29100 12311 29866 20994635 2441030 2032412 4397010 1034798 1394733 814616 12063503 498605 14500 5300 5500 74687731 7390361
2011-11-16 93382109 3855482 4347856 3057764 28505449 6888018 1236712 12623783 5576932 7595799 5985631 3127201 1312132 18107388 22402500 2027333 6485157 2521521 4242502 1584770 17568905 13439823 5880346 6322206 18303890 13992213 9706022 6361511 27748411 2287350 7976854 3543398 21813925 4367291 2416117 5315452 10717907 5611160 4618610 2420800 4756510 14439748 3264700 19800364 5785394 5152041 1078125 5711476 6605075 1179629 5650064 5556351 798752 3534996 4290358 4718256 7831967 7945143 3391092 9247564 7525669 8052352 7215958 4507663 4971604 1814022 19891856 7996344 16805063 10284342 318354563 257745 8263520 64400 19818983 395652 52000 50900 23600 65400 7400 702995 3934187 55031307 17816760 28063176 1771108 243110 33687848 7108911 784080 2440647 13091998 2135624 4197513 20587179 4544388 10762498 17240016 4537685 17923570 6677412 2186017 23736878 32240338 9051477 6859733 10871607 7911538 3262496 23196006 3078295 5410151 7610949 2925958 11915025 2700440 982015 1592571 627667 5062842 3139904 2417307 13450869 4594530 4854905 12665314 2375089 1983040 3991652 977119 4527987 2996156 8691711 5441335 5541231 7636093 2209002 7070786 835823 610621 600285 1705353 7016538 11589612 1508969 3385980 959083 2914813 5316486 1382711 504510 1187099 17259641 4126457 1917897 11805035 66000 29100 12311 29866 11566608 3313853 3138095 3336424 3048639 1426907 1075609 12063503 498605 14500 5300 5500 87046163 7071703
